Timestamp,Symbol,LTP,Change,Change%
2025-11-12T09:25:53.384589,DRREDDY,1217.0,0.0,0.0
2025-11-12T09:25:53.463708,M&M,3771.9,0.09999999999990905,0.0026512540431600047
2025-11-12T09:25:53.466510,MARUTI,15647.0,2.0,0.01278363694471077
2025-11-12T09:25:53.467945,ICICIBANK,1363.0,0.09999999999990905,0.00733729547288202
2025-11-12T09:25:53.555413,TECHM,1424.3,0.0,0.0
2025-11-12T09:25:53.558441,WIPRO,243.91,-0.09000000000000341,-0.036885245901640745
2025-11-12T09:25:53.606384,INDUSINDBK,837.9,0.35000000000002274,0.0417885499373199
2025-11-12T09:25:53.633409,ADANIENT,2375.0,0.599999999999909,0.02526954177897191
2025-11-12T09:25:53.654779,BAJFINANCE,1013.5,-0.20000000000004547,-0.019729703067973312
2025-11-12T09:25:53.901333,HEROMOTOCO,5459.0,0.0,0.0
2025-11-12T09:25:53.950912,SBILIFE,1995.3,0.0,0.0
2025-11-12T09:25:53.984212,NTPC,327.95,0.0,0.0
2025-11-12T09:25:54.098395,AXISBANK,1231.1,0.1999999999998181,0.016248273620912995
2025-11-12T09:25:54.368473,M&M,3771.8,-0.09999999999990905,-0.002651183753543547
2025-11-12T09:25:54.382021,INFY,1547.9,0.5,0.03231226573607341
2025-11-12T09:25:54.457886,TCS,3088.7,-1.2000000000002728,-0.0388362082915393
2025-11-12T09:25:54.469676,INDUSINDBK,837.5,-0.39999999999997726,-0.04773839360305254
2025-11-12T09:25:54.494854,ADANIENT,2375.6,0.599999999999909,0.025263157894733015
2025-11-12T09:25:54.506008,COALINDIA,384.95,-0.05000000000001137,-0.012987012987015939
2025-11-12T09:25:54.694024,BRITANNIA,5940.0,0.0,0.0
2025-11-12T09:25:54.755188,SUNPHARMA,1720.5,0.0,0.0
2025-11-12T09:25:54.869464,NTPC,327.95,0.0,0.0
2025-11-12T09:25:54.980521,AXISBANK,1231.0,-0.09999999999990905,-0.008122816992925762
2025-11-12T09:25:55.280258,M&M,3772.5,0.6999999999998181,0.018558778302132088
2025-11-12T09:25:55.298875,INFY,1547.3,-0.6000000000001364,-0.038762193940185825
2025-11-12T09:25:55.378293,TECHM,1424.3,0.0,0.0
2025-11-12T09:25:55.390890,TATACONSUM,1160.7,0.10000000000013642,0.008616232982951614
2025-11-12T09:25:55.397337,INDUSINDBK,837.65,0.14999999999997726,0.017910447761191314
2025-11-12T09:25:55.409872,COALINDIA,385.0,0.05000000000001137,0.012988699831149855
2025-11-12T09:25:55.433643,BAJFINANCE,1013.4,-0.10000000000002274,-0.009866798223978564
2025-11-12T09:25:55.481946,UPL,763.3,0.0,0.0
2025-11-12T09:25:55.484897,DIVISLAB,6534.5,-0.5,-0.007651109410864575
2025-11-12T09:25:55.618175,BRITANNIA,5940.0,0.0,0.0
2025-11-12T09:25:55.767789,SBILIFE,1995.3,0.0,0.0
2025-11-12T09:25:55.790689,NTPC,327.95,0.0,0.0
2025-11-12T09:25:55.927883,AXISBANK,1231.2,0.20000000000004547,0.01624695369618566
2025-11-12T09:25:56.208847,ONGC,254.9,0.0,0.0
2025-11-12T09:25:56.266371,INFY,1547.7,0.40000000000009095,0.025851483228856137
2025-11-12T09:25:56.286341,TECHM,1424.4,0.10000000000013642,0.007020992768387026
2025-11-12T09:25:56.322556,INDUSINDBK,837.8,0.14999999999997726,0.01790724049423712
2025-11-12T09:25:56.345017,ADANIENT,2375.6,0.0,0.0
2025-11-12T09:25:56.370568,BAJAJFINSV,2017.2,-0.09999999999990905,-0.0049571209041743445
2025-11-12T09:25:56.417007,DIVISLAB,6535.0,0.5,0.007651694850409365
2025-11-12T09:25:56.510852,BRITANNIA,5940.0,0.0,0.0
2025-11-12T09:25:56.570231,SUNPHARMA,1719.5,-1.0,-0.058122638767800064
2025-11-12T09:25:56.694311,ITC,406.85,0.0,0.0
2025-11-12T09:25:56.790565,AXISBANK,1231.1,-0.10000000000013642,-0.008122157244975343
2025-11-12T09:25:57.019853,DRREDDY,1216.9,-0.09999999999990905,-0.00821692686934339
2025-11-12T09:25:57.070750,M&M,3773.7,1.199999999999818,0.03180914512921983
2025-11-12T09:25:57.089333,ONGC,254.9,0.0,0.0
2025-11-12T09:25:57.109318,INFY,1547.7,0.0,0.0
2025-11-12T09:25:57.120084,EICHERMOT,6882.5,0.0,0.0
2025-11-12T09:25:57.179516,TECHM,1424.3,-0.10000000000013642,-0.00702049985959958
2025-11-12T09:25:57.200889,INDUSINDBK,837.9,0.10000000000002274,0.011936022917166715
2025-11-12T09:25:57.251736,ADANIENT,2374.4,-1.199999999999818,-0.05051355447044192
2025-11-12T09:25:57.291142,BPCL,375.35,0.20000000000004547,0.05331200852993349
2025-11-12T09:25:57.318588,BAJFINANCE,1013.1,-0.2999999999999545,-0.029603315571339505
2025-11-12T09:25:57.320024,UPL,763.3,0.0,0.0
2025-11-12T09:25:57.406808,APOLLOHOSP,7487.5,-3.0,-0.0400507309258394
2025-11-12T09:25:57.484745,HEROMOTOCO,5459.0,0.0,0.0
2025-11-12T09:25:57.592234,ITC,406.85,0.0,0.0
2025-11-12T09:25:57.722131,AXISBANK,1231.3,0.20000000000004547,0.016245633985869996
2025-11-12T09:25:57.919805,DRREDDY,1216.9,0.0,0.0
2025-11-12T09:25:57.983870,ONGC,254.85,-0.05000000000001137,-0.019615535504123722
2025-11-12T09:25:58.005977,INFY,1547.6,-0.10000000000013642,-0.006461200491060051
2025-11-12T09:25:58.066208,TECHM,1424.4,0.10000000000013642,0.007020992768387026
2025-11-12T09:25:58.160817,INDUSINDBK,837.6,-0.2999999999999545,-0.03580379520228602
2025-11-12T09:25:58.163291,BAJAJFINSV,2015.2,-2.0,-0.099147332936744
2025-11-12T09:25:58.170067,ADANIPORTS,1482.0,0.20000000000004547,0.013497098123906431
2025-11-12T09:25:58.172215,BAJFINANCE,1013.3,0.1999999999999318,0.019741387819556984
2025-11-12T09:25:59.282190,UPL,762.95,-0.34999999999990905,-0.04585353072185367
2025-11-12T09:25:59.282964,BRITANNIA,5940.0,0.0,0.0
2025-11-12T09:25:59.283558,HEROMOTOCO,5459.0,0.0,0.0
2025-11-12T09:25:59.284158,SBILIFE,1995.0,-0.2999999999999545,-0.015035333032624394
2025-11-12T09:25:59.284759,NTPC,327.95,0.0,0.0
2025-11-12T09:25:59.285348,AXISBANK,1232.0,0.7000000000000455,0.05685048322911114
2025-11-12T09:25:59.286190,GRASIM,2778.2,0.599999999999909,0.02160138248847599
2025-11-12T09:25:59.287177,M&M,3774.8,1.1000000000003638,0.0291491109521256
2025-11-12T09:25:59.287717,ONGC,254.9,0.05000000000001137,0.01961938395134839
2025-11-12T09:25:59.293238,INFY,1547.1,-0.5,-0.03230808994572241
2025-11-12T09:25:59.295514,TCS,3090.1,1.400000000000091,0.045326512772366725
2025-11-12T09:25:59.296896,SBIN,958.0,-0.049999999999954525,-0.005218934293612497
2025-11-12T09:25:59.300118,INDUSINDBK,837.8,0.1999999999999318,0.023877745940775047
2025-11-12T09:25:59.301479,COALINDIA,385.0,0.0,0.0
2025-11-12T09:25:59.302464,UPL,762.75,-0.20000000000004547,-0.026214037617149938
2025-11-12T09:25:59.305104,DIVISLAB,6535.0,0.0,0.0
2025-11-12T09:25:59.306172,SUNPHARMA,1719.8,0.2999999999999545,0.017446932247743793
2025-11-12T09:25:59.368832,SBILIFE,1994.0,-1.0,-0.05012531328320802
2025-11-12T09:25:59.407145,NTPC,327.8,-0.14999999999997726,-0.045738679676773066
2025-11-12T09:25:59.511401,AXISBANK,1231.6,-0.40000000000009095,-0.03246753246753985
2025-11-12T09:25:59.776670,M&M,3773.4,-1.400000000000091,-0.03708805764544058
2025-11-12T09:25:59.797068,ONGC,254.9,0.0,0.0
2025-11-12T09:25:59.797816,INFY,1547.5,0.40000000000009095,0.02585482515675076
2025-11-12T09:25:59.876919,TCS,3090.3,0.20000000000027285,0.006472282450414965
2025-11-12T09:25:59.989512,TATAMOTORS,409.25,0.10000000000002274,0.024440914090192535
2025-11-12T09:25:59.989988,INDUSINDBK,837.35,-0.4499999999999318,-0.05371210312722986
2025-11-12T09:25:59.990494,BAJAJFINSV,2013.6,-1.6000000000001364,-0.07939658594681107
2025-11-12T09:25:59.990981,ADANIPORTS,1481.7,-0.2999999999999545,-0.020242914979754015
2025-11-12T09:26:00.222558,DIVISLAB,6535.0,0.0,0.0
2025-11-12T09:26:00.225226,APOLLOHOSP,7487.5,0.0,0.0
2025-11-12T09:26:00.225957,HEROMOTOCO,5459.0,0.0,0.0
2025-11-12T09:26:00.277222,SBILIFE,1994.0,0.0,0.0
2025-11-12T09:26:00.344257,ITC,406.85,0.0,0.0
2025-11-12T09:26:00.404313,AXISBANK,1231.8,0.20000000000004547,0.01623903864891568
2025-11-12T09:26:00.671252,M&M,3775.0,1.599999999999909,0.04240207770180498
2025-11-12T09:26:00.679881,NESTLEIND,1264.8,-0.20000000000004547,-0.01581027667984549
2025-11-12T09:26:00.690193,MARUTI,15645.0,-2.0,-0.012782002939860676
2025-11-12T09:26:00.704779,KOTAKBANK,2094.2,-0.20000000000027285,-0.009549274255169635
2025-11-12T09:26:00.718622,HINDALCO,799.2,-0.34999999999990905,-0.043774623225553005
2025-11-12T09:26:00.767887,TECHM,1423.6,-0.8000000000001819,-0.05616399887673278
2025-11-12T09:26:00.808814,INDUSINDBK,837.9,0.5499999999999545,0.06568340598315572
2025-11-12T09:26:00.812706,JSWSTEEL,1187.3,-0.2999999999999545,-0.025261030650046694
2025-11-12T09:26:00.815501,BAJFINANCE,1012.9,-0.39999999999997726,-0.03947498272969281
2025-11-12T09:26:00.854789,UPL,762.75,0.0,0.0
2025-11-12T09:26:01.019026,ADANIENT,2375.0,0.599999999999909,0.02526954177897191
2025-11-12T09:26:01.067096,SUNPHARMA,1719.8,0.0,0.0
2025-11-12T09:26:01.089728,HEROMOTOCO,5460.0,1.0,0.018318373328448434
2025-11-12T09:26:01.165804,SBILIFE,1994.0,0.0,0.0
2025-11-12T09:26:01.204020,ITC,406.75,-0.10000000000002274,-0.02457908320020222
2025-11-12T09:26:01.296271,AXISBANK,1231.8,0.0,0.0
2025-11-12T09:26:01.562090,M&M,3775.0,0.0,0.0
2025-11-12T09:26:01.582705,ONGC,254.9,0.0,0.0
2025-11-12T09:26:01.593384,INFY,1547.6,0.09999999999990905,0.0064620355411896
2025-11-12T09:26:01.685114,TCS,3089.8,-0.5,-0.016179658932789696
2025-11-12T09:26:01.699298,INDUSINDBK,837.5,-0.39999999999997726,-0.04773839360305254
2025-11-12T09:26:01.717386,BAJAJFINSV,2012.9,-0.6999999999998181,-0.03476360746920035
2025-11-12T09:26:01.730301,BPCL,375.3,-0.05000000000001137,-0.013320900492876347
2025-11-12T09:26:01.783048,UPL,762.5,-0.25,-0.03277613897082924
2025-11-12T09:26:01.923748,APOLLOHOSP,7490.0,2.5,0.0333889816360601
2025-11-12T09:26:02.010777,HEROMOTOCO,5458.5,-1.5,-0.027472527472527472
2025-11-12T09:26:02.105941,ITC,406.85,0.10000000000002274,0.024585125998776335
2025-11-12T09:26:02.208817,AXISBANK,1231.7,-0.09999999999990905,-0.008118201006649542
2025-11-12T09:26:02.272158,ULTRACEMCO,11909.0,0.0,0.0
2025-11-12T09:26:02.480243,ONGC,254.9,0.0,0.0
2025-11-12T09:26:02.517494,INFY,1547.3,-0.2999999999999545,-0.019384853967430508
2025-11-12T09:26:02.561685,TECHM,1424.0,0.40000000000009095,0.02809778027536464
2025-11-12T09:26:02.609217,INDUSINDBK,837.55,0.049999999999954525,0.005970149253725914
2025-11-12T09:26:02.616390,HINDUNILVR,2423.3,-0.599999999999909,-0.024753496431367178
2025-11-12T09:26:02.630326,ADANIPORTS,1481.7,0.0,0.0
2025-11-12T09:26:02.657958,UPL,762.75,0.25,0.03278688524590164
2025-11-12T09:26:02.692226,DIVISLAB,6535.0,0.0,0.0
2025-11-12T09:26:02.813748,APOLLOHOSP,7487.5,-2.5,-0.03337783711615487
2025-11-12T09:26:03.048520,BRITANNIA,5940.0,0.0,0.0
2025-11-12T09:26:03.108327,AXISBANK,1231.8,0.09999999999990905,0.008118860112032885
2025-11-12T09:26:03.377557,M&M,3775.0,0.0,0.0
2025-11-12T09:26:03.389881,ONGC,254.8,-0.09999999999999432,-0.03923107100823629
2025-11-12T09:26:03.399086,INFY,1547.4,0.10000000000013642,0.006462870807221381
2025-11-12T09:26:03.407945,HCLTECH,1582.5,-1.2999999999999545,-0.0820810708422752
2025-11-12T09:26:03.464149,TCS,3090.0,0.1999999999998181,0.00647291086801146
2025-11-12T09:26:03.469755,TATAMOTORS,409.2,-0.05000000000001137,-0.012217470983509192
2025-11-12T09:26:03.490359,INDUSINDBK,837.35,-0.1999999999999318,-0.02387917139274453
2025-11-12T09:26:03.525985,BAJAJFINSV,2011.8,-1.1000000000001364,-0.05464752347360208
2025-11-12T09:26:03.533060,BAJFINANCE,1012.8,-0.10000000000002274,-0.009872642906508316
2025-11-12T09:26:03.727257,ADANIENT,2375.0,0.0,0.0
2025-11-12T09:26:03.769019,SUNPHARMA,1719.4,-0.3999999999998636,-0.023258518432367925
2025-11-12T09:26:03.814456,HEROMOTOCO,5461.0,2.5,0.045800128240359075
2025-11-12T09:26:03.894228,ITC,406.75,-0.10000000000002274,-0.02457908320020222
2025-11-12T09:26:04.051175,AXISBANK,1231.8,0.0,0.0
2025-11-12T09:26:04.273487,M&M,3774.9,-0.09999999999990905,-0.002649006622514147
2025-11-12T09:26:04.276520,ONGC,254.9,0.09999999999999432,0.039246467817894155
2025-11-12T09:26:04.297484,INFY,1547.5,0.09999999999990905,0.006462453147208804
2025-11-12T09:26:04.335773,HINDALCO,799.05,-0.15000000000009095,-0.01876876876878015
2025-11-12T09:26:04.376898,TCS,3089.8,-0.1999999999998181,-0.006472491909379227
2025-11-12T09:26:04.381599,TATASTEEL,181.32,0.01999999999998181,0.01103143960285814
2025-11-12T09:26:04.423291,INDUSINDBK,837.55,0.1999999999999318,0.023884874902959548
2025-11-12T09:26:04.440344,BAJAJFINSV,2011.6,-0.20000000000004547,-0.00994134605825855
2025-11-12T09:26:04.466320,UPL,762.6,-0.14999999999997726,-0.01966568338249456
2025-11-12T09:26:04.505966,DIVISLAB,6535.0,0.0,0.0
2025-11-12T09:26:04.611813,DRREDDY,1216.9,0.0,0.0
2025-11-12T09:26:04.622416,APOLLOHOSP,7487.5,0.0,0.0
2025-11-12T09:26:04.668521,SUNPHARMA,1719.3,-0.10000000000013642,-0.005815982319421683
2025-11-12T09:26:04.714563,BAJAJ-AUTO,8871.5,-2.0,-0.02253902067955147
2025-11-12T09:26:04.809285,ITC,406.75,0.0,0.0
2025-11-12T09:26:04.872453,NTPC,327.9,0.0999999999999659,0.030506406345322114
2025-11-12T09:26:04.901377,AXISBANK,1232.0,0.20000000000004547,0.016236402013317542
2025-11-12T09:26:05.182055,M&M,3774.9,0.0,0.0
2025-11-12T09:26:05.225984,INFY,1548.0,0.5,0.03231017770597738
2025-11-12T09:26:05.266233,TECHM,1424.3,0.2999999999999545,0.021067415730333886
2025-11-12T09:26:05.309411,INDUSINDBK,837.35,-0.1999999999999318,-0.02387917139274453
2025-11-12T09:26:05.316349,BAJAJFINSV,2011.0,-0.599999999999909,-0.029827003380389197
2025-11-12T09:26:05.338982,BAJFINANCE,1012.6,-0.1999999999999318,-0.01974723538703908
2025-11-12T09:26:05.548534,ADANIENT,2375.5,0.5,0.021052631578947368
2025-11-12T09:26:05.679856,SBILIFE,1993.5,-0.5,-0.025075225677031094
2025-11-12T09:26:05.722064,ITC,406.65,-0.10000000000002274,-0.024585125998776335
2025-11-12T09:26:05.724372,BRITANNIA,5941.5,1.5,0.025252525252525252
2025-11-12T09:26:05.779671,NTPC,327.9,0.0,0.0
2025-11-12T09:26:05.820770,AXISBANK,1231.8,-0.20000000000004547,-0.016233766233769924
2025-11-12T09:26:06.072887,M&M,3774.4,-0.5,-0.013245383983681686
2025-11-12T09:26:06.105670,INFY,1547.5,-0.5,-0.03229974160206719
2025-11-12T09:26:06.173479,TCS,3089.9,0.09999999999990905,0.00323645543400573
2025-11-12T09:26:06.193907,INDUSINDBK,837.35,0.0,0.0
2025-11-12T09:26:06.205453,BAJAJFINSV,2009.9,-1.099999999999909,-0.05469915464942362
2025-11-12T09:26:06.235183,BAJFINANCE,1012.8,0.1999999999999318,0.019751135690295456
2025-11-12T09:26:06.270749,UPL,762.5,-0.10000000000002274,-0.013113034356152995
2025-11-12T09:26:06.307434,DIVISLAB,6535.0,0.0,0.0
2025-11-12T09:26:06.399207,ADANIENT,2376.9,1.400000000000091,0.058934961060833124
2025-11-12T09:26:06.408919,APOLLOHOSP,7487.5,0.0,0.0
2025-11-12T09:26:06.501547,HEROMOTOCO,5460.0,-1.0,-0.018311664530305805
2025-11-12T09:26:06.511400,BAJAJ-AUTO,8873.0,1.5,0.01690807642450544
2025-11-12T09:26:06.563868,SBILIFE,1993.5,0.0,0.0
2025-11-12T09:26:06.605400,ITC,406.75,0.10000000000002274,0.024591171769340402
2025-11-12T09:26:06.741307,AXISBANK,1232.0,0.20000000000004547,0.016236402013317542
2025-11-12T09:26:06.978315,M&M,3774.4,0.0,0.0
2025-11-12T09:26:06.984347,KOTAKBANK,2094.2,0.0,0.0
2025-11-12T09:26:07.009951,INFY,1547.6,0.09999999999990905,0.0064620355411896
2025-11-12T09:26:07.016588,EICHERMOT,6882.5,0.0,0.0
2025-11-12T09:26:07.072906,TCS,3089.9,0.0,0.0
2025-11-12T09:26:07.081647,TATACONSUM,1160.6,-0.10000000000013642,-0.008615490652204396
2025-11-12T09:26:07.122519,INDUSINDBK,837.4,0.049999999999954525,0.005971218725736493
2025-11-12T09:26:07.135751,BAJAJFINSV,2009.0,-0.900000000000091,-0.04477834718145634
2025-11-12T09:26:07.141049,ADANIPORTS,1482.1,0.3999999999998636,0.026996018087322913
2025-11-12T09:26:07.315476,ADANIENT,2377.1,0.1999999999998181,0.008414321174631582
2025-11-12T09:26:07.417746,HEROMOTOCO,5460.0,0.0,0.0
2025-11-12T09:26:07.468634,SBILIFE,1993.5,0.0,0.0
2025-11-12T09:26:07.510083,ITC,406.6,-0.14999999999997726,-0.036877688998150526
2025-11-12T09:26:07.573945,NTPC,327.8,-0.0999999999999659,-0.030497102775225955
2025-11-12T09:26:07.617790,AXISBANK,1231.8,-0.20000000000004547,-0.016233766233769924
