Timestamp,Symbol,LTP,Change,Change%
2025-11-12T09:54:23.799483,INDUSINDBK,840.65,0.0,0.0
2025-11-12T09:54:23.828557,M&M,3761.1,-0.40000000000009095,-0.010634055562942734
2025-11-12T09:54:23.838279,ADANIPORTS,1496.0,-0.5,-0.03341129301703976
2025-11-12T09:54:23.910455,ICICIBANK,1359.3,0.20000000000004547,0.014715620631303473
2025-11-12T09:54:23.920489,AXISBANK,1227.9,-0.09999999999990905,-0.008143322475562627
2025-11-12T09:54:23.981938,TCS,3098.0,0.40000000000009095,0.012913223140498803
2025-11-12T09:54:23.982907,SBILIFE,1990.1,0.0,0.0
2025-11-12T09:54:24.016707,ITC,406.9,0.0,0.0
2025-11-12T09:54:24.024149,APOLLOHOSP,7467.5,-2.5,-0.03346720214190094
2025-11-12T09:54:24.059736,TECHM,1430.0,0.09999999999990905,0.0069934960486683715
2025-11-12T09:54:24.105358,HINDALCO,797.0,-0.20000000000004547,-0.02508780732564544
2025-11-12T09:54:24.146940,ADANIENT,2465.0,1.699999999999818,0.06901311249136596
2025-11-12T09:54:24.198109,HINDUNILVR,2421.2,0.599999999999909,0.02478724283235186
2025-11-12T09:54:24.240752,TATAMOTORS,409.0,0.0,0.0
2025-11-12T09:54:24.302869,INFY,1548.6,-0.3000000000001819,-0.019368584156509903
2025-11-12T09:54:24.345814,SBIN,958.9,0.049999999999954525,0.0052145799655790295
2025-11-12T09:54:24.634723,BAJAJFINSV,2001.4,0.0,0.0
2025-11-12T09:54:24.703751,INDUSINDBK,840.8,0.14999999999997726,0.017843335514182747
2025-11-12T09:54:24.714689,M&M,3761.1,0.0,0.0
2025-11-12T09:54:24.735458,ONGC,253.95,-0.10000000000002274,-0.03936233024995974
2025-11-12T09:54:24.797570,ICICIBANK,1359.2,-0.09999999999990905,-0.007356727727500114
2025-11-12T09:54:24.828454,NTPC,327.2,0.0,0.0
2025-11-12T09:54:24.836735,TCS,3098.6,0.599999999999909,0.01936733376371559
2025-11-12T09:54:24.898633,ITC,406.8,-0.0999999999999659,-0.02457606291471268
2025-11-12T09:54:24.930618,BHARTIARTL,2067.3,0.20000000000027285,0.009675390643910447
2025-11-12T09:54:24.939337,WIPRO,244.56,0.009999999999990905,0.004089143324469803
2025-11-12T09:54:25.001246,HINDALCO,797.15,0.14999999999997726,0.01882057716436352
2025-11-12T09:54:25.032503,ADANIENT,2467.2,2.199999999999818,0.08924949290060114
2025-11-12T09:54:25.043201,UPL,763.9,-0.10000000000002274,-0.01308900523560507
2025-11-12T09:54:25.198037,INFY,1548.6,0.0,0.0
2025-11-12T09:54:25.310440,HCLTECH,1586.4,-0.2999999999999545,-0.01890716581584134
2025-11-12T09:54:25.320451,MARUTI,15640.0,1.0,0.006394270733422853
2025-11-12T09:54:25.406027,HEROMOTOCO,5470.5,-2.0,-0.03654636820465966
2025-11-12T09:54:25.526554,BAJAJFINSV,2001.0,-0.40000000000009095,-0.019986009793149344
2025-11-12T09:54:25.597791,INDUSINDBK,840.45,-0.34999999999990905,-0.041627021883909265
2025-11-12T09:54:25.620454,M&M,3761.0,-0.09999999999990905,-0.0026587966286434565
2025-11-12T09:54:25.639001,ADANIPORTS,1497.0,1.0,0.06684491978609625
2025-11-12T09:54:25.700589,ICICIBANK,1359.2,0.0,0.0
2025-11-12T09:54:25.737339,AXISBANK,1228.0,0.09999999999990905,0.00814398566657782
2025-11-12T09:54:25.743969,TCS,3098.4,-0.1999999999998181,-0.006454527851281809
2025-11-12T09:54:25.753114,SHREECEM,27035.0,-10.0,-0.036975411351451284
2025-11-12T09:54:25.804372,ITC,406.85,0.05000000000001137,0.012291052114063759
2025-11-12T09:54:25.833248,BHARTIARTL,2067.0,-0.3000000000001819,-0.014511681903941464
2025-11-12T09:54:25.846165,WIPRO,244.54,-0.020000000000010232,-0.008177952240763097
2025-11-12T09:54:25.904305,GRASIM,2776.3,-1.2999999999997272,-0.04680299539169525
2025-11-12T09:54:25.927571,ADANIENT,2467.4,0.20000000000027285,0.008106355382631034
2025-11-12T09:54:26.028096,NESTLEIND,1264.2,-0.20000000000004547,-0.01581777918380619
2025-11-12T09:54:26.038506,TATAMOTORS,408.95,-0.05000000000001137,-0.012224938875308403
2025-11-12T09:54:26.100850,INFY,1548.9,0.3000000000001819,0.019372336303769982
2025-11-12T09:54:26.109740,HDFCBANK,995.4,0.0,0.0
2025-11-12T09:54:26.152276,SBIN,958.85,-0.049999999999954525,-0.005214308061315521
2025-11-12T09:54:26.234621,KOTAKBANK,2088.0,-0.09999999999990905,-0.004789042670365837
2025-11-12T09:54:26.250912,SUNPHARMA,1716.7,-0.5,-0.029117167481947353
2025-11-12T09:54:26.307605,HEROMOTOCO,5472.0,1.5,0.027419797093501508
2025-11-12T09:54:26.483201,BAJAJFINSV,2000.9,-0.09999999999990905,-0.004997501249370767
2025-11-12T09:54:26.529189,INDUSINDBK,840.4,-0.05000000000006821,-0.005949193884236803
2025-11-12T09:54:26.541417,M&M,3760.7,-0.3000000000001819,-0.007976601967566655
2025-11-12T09:54:26.565174,ADANIPORTS,1497.0,0.0,0.0
2025-11-12T09:54:26.608404,ICICIBANK,1359.5,0.2999999999999545,0.022071806945258572
2025-11-12T09:54:26.616632,NTPC,327.2,0.0,0.0
2025-11-12T09:54:26.648113,TCS,3098.0,-0.40000000000009095,-0.01290988897495775
2025-11-12T09:54:26.658526,SHREECEM,27030.0,-5.0,-0.018494544109487702
2025-11-12T09:54:26.697496,ITC,406.85,0.0,0.0
2025-11-12T09:54:26.736694,BHARTIARTL,2067.2,0.1999999999998181,0.009675858732453706
2025-11-12T09:54:26.746369,WIPRO,244.6,0.060000000000002274,0.0245358632534564
2025-11-12T09:54:26.813067,HINDALCO,796.95,-0.1999999999999318,-0.025089380919517255
2025-11-12T09:54:26.844268,ADANIENT,2468.0,0.599999999999909,0.024317094917723475
2025-11-12T09:54:26.889035,UPL,763.6,-0.2999999999999545,-0.039272156041360716
2025-11-12T09:54:26.923380,JSWSTEEL,1182.0,-1.5,-0.12674271229404308
2025-11-12T09:54:26.955966,TATAMOTORS,408.95,0.0,0.0
2025-11-12T09:54:27.005827,INFY,1548.9,0.0,0.0
2025-11-12T09:54:27.036779,SBIN,958.65,-0.20000000000004547,-0.02085831986233983
2025-11-12T09:54:27.099422,HCLTECH,1586.8,0.3999999999998636,0.025214321734736735
2025-11-12T09:54:27.129782,KOTAKBANK,2088.1,0.09999999999990905,0.004789272030646986
2025-11-12T09:54:27.201251,HEROMOTOCO,5472.0,0.0,0.0
2025-11-12T09:54:27.404360,INDUSINDBK,840.7,0.3000000000000682,0.03569728700619564
2025-11-12T09:54:27.424571,M&M,3760.1,-0.599999999999909,-0.015954476560212434
2025-11-12T09:54:27.451049,ADANIPORTS,1497.0,0.0,0.0
2025-11-12T09:54:27.505837,ICICIBANK,1359.5,0.0,0.0
2025-11-12T09:54:27.532155,BRITANNIA,5940.0,0.0,0.0
2025-11-12T09:54:27.541800,TCS,3098.0,0.0,0.0
2025-11-12T09:54:27.577801,TITAN,3829.0,-0.09999999999990905,-0.002611579744585126
2025-11-12T09:54:27.609077,ITC,406.85,0.0,0.0
2025-11-12T09:54:27.655066,BHARTIARTL,2067.2,0.0,0.0
2025-11-12T09:54:27.696727,HINDALCO,796.9,-0.05000000000006821,-0.006273919317406136
2025-11-12T09:54:27.718375,DIVISLAB,6490.0,0.0,0.0
2025-11-12T09:54:27.727103,ADANIENT,2468.2,0.1999999999998181,0.008103727714741413
2025-11-12T09:54:27.798639,JSWSTEEL,1182.5,0.5,0.04230118443316413
2025-11-12T09:54:27.908768,INFY,1548.5,-0.40000000000009095,-0.02582477887533675
2025-11-12T09:54:28.048251,MARUTI,15635.0,-5.0,-0.0319693094629156
2025-11-12T09:54:28.057225,SBIN,958.85,0.20000000000004547,0.020862671465085848
2025-11-12T09:54:28.069339,HCLTECH,1586.9,0.10000000000013642,0.006301991429300254
2025-11-12T09:54:28.122104,HEROMOTOCO,5470.5,-1.5,-0.027412280701754384
2025-11-12T09:54:28.316441,INDUSINDBK,840.75,0.049999999999954525,0.0059474247650713125
2025-11-12T09:54:28.371484,BAJAJFINSV,2001.0,0.09999999999990905,0.004997751012040034
2025-11-12T09:54:28.421684,ICICIBANK,1359.5,0.0,0.0
2025-11-12T09:54:28.428567,ADANIPORTS,1497.4,0.40000000000009095,0.026720106880433598
2025-11-12T09:54:28.464271,NTPC,327.35,0.1500000000000341,0.04584352078240651
2025-11-12T09:54:28.468147,TCS,3098.0,0.0,0.0
2025-11-12T09:54:28.519511,ITC,406.85,0.0,0.0
2025-11-12T09:54:28.533378,AXISBANK,1228.4,0.40000000000009095,0.032573289902287535
2025-11-12T09:54:28.560298,WIPRO,244.51,-0.09000000000000341,-0.03679476696647727
2025-11-12T09:54:28.621709,BHARTIARTL,2067.2,0.0,0.0
2025-11-12T09:54:28.656943,UPL,763.55,-0.05000000000006821,-0.006547930853859116
2025-11-12T09:54:28.725012,HINDUNILVR,2420.4,-0.7999999999997272,-0.03304146704112536
2025-11-12T09:54:28.735759,ADANIENT,2469.0,0.8000000000001819,0.0324122842557403
2025-11-12T09:54:28.778398,TATAMOTORS,408.95,0.0,0.0
2025-11-12T09:54:28.818742,INFY,1548.1,-0.40000000000009095,-0.025831449790125343
2025-11-12T09:54:28.830918,EICHERMOT,6883.5,-0.5,-0.007263219058686809
2025-11-12T09:54:28.960365,KOTAKBANK,2088.4,0.3000000000001819,0.014367128011119293
2025-11-12T09:54:28.970720,SUNPHARMA,1716.9,0.20000000000004547,0.011650259218270256
2025-11-12T09:54:29.221902,INDUSINDBK,840.4,-0.35000000000002274,-0.0416294974724975
2025-11-12T09:54:29.258606,M&M,3760.1,0.0,0.0
2025-11-12T09:54:29.320258,ICICIBANK,1359.2,-0.2999999999999545,-0.022066936373663446
2025-11-12T09:54:29.340998,ADANIPORTS,1496.3,-1.1000000000001364,-0.07346066515294085
2025-11-12T09:54:29.364453,TCS,3097.0,-1.0,-0.03227888960619754
2025-11-12T09:54:29.423356,ITC,406.85,0.0,0.0
2025-11-12T09:54:29.431271,AXISBANK,1228.4,0.0,0.0
2025-11-12T09:54:29.454074,WIPRO,244.5,-0.009999999999990905,-0.004089812277612738
2025-11-12T09:54:29.524253,DIVISLAB,6490.5,0.5,0.007704160246533128
2025-11-12T09:54:29.535609,APOLLOHOSP,7470.0,2.5,0.03347840642785404
2025-11-12T09:54:29.617595,HINDUNILVR,2420.4,0.0,0.0
2025-11-12T09:54:29.638299,ADANIENT,2468.3,-0.6999999999998181,-0.0283515593357561
2025-11-12T09:54:29.658679,TATAMOTORS,409.0,0.05000000000001137,0.01222643354933644
2025-11-12T09:54:29.737160,INFY,1548.6,0.5,0.03229765519023319
2025-11-12T09:54:29.757720,SBIN,958.65,-0.20000000000004547,-0.02085831986233983
2025-11-12T09:54:29.829032,HCLTECH,1586.9,0.0,0.0
2025-11-12T09:54:29.845426,MARUTI,15631.0,-4.0,-0.025583626479053406
2025-11-12T09:54:29.875126,KOTAKBANK,2088.4,0.0,0.0
2025-11-12T09:54:29.928467,HEROMOTOCO,5472.0,1.5,0.027419797093501508
2025-11-12T09:54:30.120241,INDUSINDBK,840.3,-0.10000000000002274,-0.011899095668731883
2025-11-12T09:54:30.130574,BAJAJFINSV,2001.0,0.0,0.0
2025-11-12T09:54:30.169744,M&M,3760.4,0.3000000000001819,0.007978511209813088
2025-11-12T09:54:30.229309,ADANIPORTS,1497.2,0.900000000000091,0.06014836596939724
2025-11-12T09:54:30.239793,NTPC,327.2,-0.1500000000000341,-0.04582251412861894
2025-11-12T09:54:30.264234,TCS,3097.8,0.8000000000001819,0.025831449790125343
2025-11-12T09:54:30.269509,RELIANCE,1505.0,0.0,0.0
2025-11-12T09:54:30.336744,ITC,406.95,0.0999999999999659,0.02457908320018825
2025-11-12T09:54:30.362161,TECHM,1429.9,-0.09999999999990905,-0.006993006993000633
2025-11-12T09:54:30.427987,DIVISLAB,6490.5,0.0,0.0
2025-11-12T09:54:30.455480,BHARTIARTL,2066.8,-0.3999999999996362,-0.01934984520122079
2025-11-12T09:54:30.467119,UPL,763.35,-0.1999999999999318,-0.026193438543635886
2025-11-12T09:54:30.531626,ADANIENT,2470.3,2.0,0.08102742778430498
2025-11-12T09:54:30.560829,TATAMOTORS,408.95,-0.05000000000001137,-0.012224938875308403
2025-11-12T09:54:30.621663,INFY,1548.9,0.3000000000001819,0.019372336303769982
2025-11-12T09:54:30.631671,HDFCBANK,995.35,-0.049999999999954525,-0.005023106288924505
2025-11-12T09:54:30.675430,SBIN,958.65,0.0,0.0
2025-11-12T09:54:30.763567,MARUTI,15635.0,4.0,0.025590173373424605
2025-11-12T09:54:31.035233,BAJAJFINSV,2001.1,0.09999999999990905,0.004997501249370767
2025-11-12T09:54:31.124270,ADANIPORTS,1496.9,-0.2999999999999545,-0.020037403152548393
2025-11-12T09:54:31.136290,BAJFINANCE,1012.4,-0.10000000000002274,-0.009876543209878788
2025-11-12T09:54:31.171918,TCS,3097.9,0.09999999999990905,0.0032280973594134236
2025-11-12T09:54:31.217967,ITC,406.95,0.0,0.0
2025-11-12T09:54:31.320804,HINDALCO,796.6,-0.2999999999999545,-0.037645877776377776
2025-11-12T09:54:31.330352,DIVISLAB,6492.0,1.5,0.023110700254217704
2025-11-12T09:54:31.371332,UPL,763.45,0.10000000000002274,0.013100150651735473
2025-11-12T09:54:31.421993,JSWSTEEL,1182.5,0.0,0.0
2025-11-12T09:54:31.454069,TATAMOTORS,409.0,0.05000000000001137,0.01222643354933644
2025-11-12T09:54:31.524481,INFY,1548.4,-0.5,-0.0322809735941636
2025-11-12T09:54:31.567709,SBIN,958.65,0.0,0.0
2025-11-12T09:54:31.627391,HCLTECH,1586.9,0.0,0.0
2025-11-12T09:54:31.669288,KOTAKBANK,2088.0,-0.40000000000009095,-0.019153418885275376
2025-11-12T09:54:31.720016,HEROMOTOCO,5472.0,0.0,0.0
2025-11-12T09:54:31.924387,INDUSINDBK,840.4,0.10000000000002274,0.011900511722006754
2025-11-12T09:54:31.941703,BAJAJFINSV,2001.1,0.0,0.0
2025-11-12T09:54:31.945997,M&M,3760.3,-0.09999999999990905,-0.002659291564724738
2025-11-12T09:54:32.018219,ICICIBANK,1359.5,0.2999999999999545,0.022071806945258572
2025-11-12T09:54:32.047912,ADANIPORTS,1497.0,0.09999999999990905,0.00668047297748073
2025-11-12T09:54:32.079950,TCS,3097.9,0.0,0.0
2025-11-12T09:54:32.120587,ITC,406.95,0.0,0.0
2025-11-12T09:54:32.129840,EICHERMOT,6883.5,0.0,0.0
2025-11-12T09:54:32.160453,TECHM,1429.9,0.0,0.0
2025-11-12T09:54:32.231455,HINDALCO,796.7,0.10000000000002274,0.012553351744918747
2025-11-12T09:54:32.263036,UPL,763.45,0.0,0.0
2025-11-12T09:54:32.325620,JSWSTEEL,1182.5,0.0,0.0
2025-11-12T09:54:32.334947,ADANIENT,2472.8,2.5,0.10120228312350725
2025-11-12T09:54:32.364682,TATAMOTORS,409.0,0.0,0.0
2025-11-12T09:54:32.417596,INFY,1548.6,0.1999999999998181,0.012916559028663014
2025-11-12T09:54:32.428181,HDFCBANK,995.4,0.049999999999954525,0.005023358617567139
2025-11-12T09:54:32.468569,SBIN,958.35,-0.2999999999999545,-0.03129400719761691
2025-11-12T09:54:32.521111,HCLTECH,1586.8,-0.10000000000013642,-0.006301594303367347
2025-11-12T09:54:32.633183,HEROMOTOCO,5472.0,0.0,0.0
2025-11-12T09:54:32.831565,BAJAJFINSV,2001.0,-0.09999999999990905,-0.004997251511664038
2025-11-12T09:54:32.841718,M&M,3762.9,2.599999999999909,0.06914341940802354
2025-11-12T09:54:32.931850,ADANIPORTS,1497.0,0.0,0.0
2025-11-12T09:54:32.963032,NTPC,327.35,0.1500000000000341,0.04584352078240651
2025-11-12T09:54:32.973183,SBILIFE,1989.9,-0.1999999999998181,-0.010049746243898202
2025-11-12T09:54:33.025631,ITC,406.95,0.0,0.0
2025-11-12T09:54:33.038522,AXISBANK,1228.2,-0.20000000000004547,-0.016281341582550103
2025-11-12T09:54:33.067881,TECHM,1429.9,0.0,0.0
2025-11-12T09:54:33.127498,DIVISLAB,6492.0,0.0,0.0
2025-11-12T09:54:33.139042,APOLLOHOSP,7470.0,0.0,0.0
2025-11-12T09:54:33.158013,UPL,763.45,0.0,0.0
2025-11-12T09:54:33.239801,ADANIENT,2472.8,0.0,0.0
2025-11-12T09:54:33.270729,TATAMOTORS,409.0,0.0,0.0
2025-11-12T09:54:33.322620,INFY,1548.6,0.0,0.0
2025-11-12T09:54:33.374126,SBIN,958.5,0.14999999999997726,0.015651901706054915
2025-11-12T09:54:33.426338,HCLTECH,1586.8,0.0,0.0
2025-11-12T09:54:33.455894,MARUTI,15635.0,0.0,0.0
2025-11-12T09:54:33.527537,HEROMOTOCO,5470.5,-1.5,-0.027412280701754384
2025-11-12T09:54:33.724574,INDUSINDBK,840.45,0.05000000000006821,0.005949547834372706
2025-11-12T09:54:33.758423,BAJAJFINSV,2001.4,0.40000000000009095,0.019990004997505795
2025-11-12T09:54:33.827241,ICICIBANK,1359.5,0.0,0.0
2025-11-12T09:54:33.837187,ADANIPORTS,1496.9,-0.09999999999990905,-0.006680026720100805
2025-11-12T09:54:33.861024,NTPC,327.35,0.0,0.0
2025-11-12T09:54:33.876575,TCS,3097.9,0.0,0.0
2025-11-12T09:54:33.920848,ITC,406.85,-0.0999999999999659,-0.02457304337141317
2025-11-12T09:54:33.929990,DRREDDY,1221.6,0.0,0.0
2025-11-12T09:54:33.968938,WIPRO,244.49,-0.009999999999990905,-0.00408997955009853
2025-11-12T09:54:34.023389,HINDALCO,796.7,0.0,0.0
2025-11-12T09:54:34.042685,DIVISLAB,6491.5,-0.5,-0.007701786814540974
2025-11-12T09:54:34.110298,UPL,763.6,0.14999999999997726,0.019647652105570405
2025-11-12T09:54:34.136099,ADANIENT,2472.4,-0.40000000000009095,-0.016175994823685334
2025-11-12T09:54:34.245035,INFY,1548.9,0.3000000000001819,0.019372336303769982
2025-11-12T09:54:34.291120,SBIN,958.35,-0.14999999999997726,-0.015649452269168206
2025-11-12T09:54:34.336204,HCLTECH,1586.9,0.10000000000013642,0.006301991429300254
2025-11-12T09:54:34.384527,MARUTI,15635.0,0.0,0.0
2025-11-12T09:54:34.631701,INDUSINDBK,840.75,0.2999999999999545,0.035695163305366706
2025-11-12T09:54:34.641187,BAJAJFINSV,2001.1,-0.3000000000001819,-0.014989507344867687
2025-11-12T09:54:34.732479,ICICIBANK,1359.5,0.0,0.0
2025-11-12T09:54:34.784974,TCS,3097.6,-0.3000000000001819,-0.009683979469969396
2025-11-12T09:54:34.828421,ITC,406.95,0.0999999999999659,0.02457908320018825
2025-11-12T09:54:34.882700,WIPRO,244.54,0.04999999999998295,0.020450734181350134
2025-11-12T09:54:34.930046,GRASIM,2775.8,-0.5,-0.01800958109714368
2025-11-12T09:54:34.954622,BHARTIARTL,2067.1,0.29999999999972715,0.014515192568208202
2025-11-12T09:54:35.031986,JSWSTEEL,1183.0,0.5,0.042283298097251586
2025-11-12T09:54:35.041786,ADANIENT,2472.0,-0.40000000000009095,-0.016178611875104793
2025-11-12T09:54:35.094987,TATAMOTORS,408.95,-0.05000000000001137,-0.012224938875308403
2025-11-12T09:54:35.129432,INFY,1548.6,-0.3000000000001819,-0.019368584156509903
2025-11-12T09:54:35.134160,HDFCBANK,995.3,-0.10000000000002274,-0.010046212577860432
2025-11-12T09:54:35.172507,SBIN,958.5,0.14999999999997726,0.015651901706054915
2025-11-12T09:54:35.229273,HCLTECH,1586.9,0.0,0.0
2025-11-12T09:54:35.270082,KOTAKBANK,2088.0,0.0,0.0
2025-11-12T09:54:35.526330,INDUSINDBK,840.15,-0.6000000000000227,-0.07136485280999377
2025-11-12T09:54:35.536696,BAJAJFINSV,2001.0,-0.09999999999990905,-0.004997251511664038
2025-11-12T09:54:35.562412,M&M,3762.0,-0.900000000000091,-0.0239177230327697
2025-11-12T09:54:35.631063,ICICIBANK,1359.2,-0.2999999999999545,-0.022066936373663446
2025-11-12T09:54:35.639856,COALINDIA,384.65,0.0,0.0
2025-11-12T09:54:35.674897,TCS,3097.8,0.20000000000027285,0.006456611570256742
2025-11-12T09:54:35.733166,ITC,406.95,0.0,0.0
2025-11-12T09:54:35.785072,TECHM,1430.0,0.09999999999990905,0.0069934960486683715
2025-11-12T09:54:35.835117,HINDALCO,796.7,0.0,0.0
2025-11-12T09:54:35.844323,APOLLOHOSP,7467.5,-2.5,-0.03346720214190094
2025-11-12T09:54:35.873402,UPL,764.2,0.6000000000000227,0.07857517024620518
2025-11-12T09:54:35.936175,ADANIENT,2470.5,-1.5,-0.06067961165048543
2025-11-12T09:54:35.986377,TATAMOTORS,409.0,0.05000000000001137,0.01222643354933644
2025-11-12T09:54:36.038098,INFY,1548.4,-0.1999999999998181,-0.01291489086916041
2025-11-12T09:54:36.136914,HCLTECH,1586.9,0.0,0.0
2025-11-12T09:54:36.233417,HEROMOTOCO,5472.0,1.5,0.027419797093501508
2025-11-12T09:54:36.448507,M&M,3761.9,-0.09999999999990905,-0.0026581605528949773
2025-11-12T09:54:36.529555,ICICIBANK,1359.2,0.0,0.0
2025-11-12T09:54:36.539326,ADANIPORTS,1496.4,-0.5,-0.03340236488743403
2025-11-12T09:54:36.569816,TCS,3097.8,0.0,0.0
2025-11-12T09:54:36.631676,ITC,407.0,0.05000000000001137,0.012286521685713567
2025-11-12T09:54:36.694766,WIPRO,244.52,-0.01999999999998181,-0.008178621084477717
2025-11-12T09:54:36.744616,HINDALCO,796.7,0.0,0.0
2025-11-12T09:54:36.837114,ADANIENT,2469.0,-1.5,-0.060716454159077116
2025-11-12T09:54:36.874997,TATAMOTORS,408.95,-0.05000000000001137,-0.012224938875308403
2025-11-12T09:54:36.933790,INFY,1548.9,0.5,0.0322913975716869
2025-11-12T09:54:37.054337,MARUTI,15634.0,-1.0,-0.0063959066197633516
2025-11-12T09:54:37.129176,HEROMOTOCO,5470.5,-1.5,-0.027412280701754384
2025-11-12T09:54:37.333984,INDUSINDBK,840.55,0.39999999999997726,0.04761054573587779
2025-11-12T09:54:37.362459,M&M,3761.9,0.0,0.0
2025-11-12T09:54:37.435833,ICICIBANK,1359.2,0.0,0.0
2025-11-12T09:54:37.448700,ADANIPORTS,1496.4,0.0,0.0
2025-11-12T09:54:37.459864,NTPC,327.2,-0.1500000000000341,-0.04582251412861894
2025-11-12T09:54:37.489247,TCS,3097.8,0.0,0.0
2025-11-12T09:54:37.531283,ITC,407.0,0.0,0.0
2025-11-12T09:54:37.572662,WIPRO,244.51,-0.010000000000019327,-0.004089645018820271
2025-11-12T09:54:37.633401,HINDALCO,796.7,0.0,0.0
2025-11-12T09:54:37.675238,UPL,764.1,-0.10000000000002274,-0.013085579691183295
2025-11-12T09:54:37.727458,JSWSTEEL,1182.7,-0.2999999999999545,-0.025359256128483054
2025-11-12T09:54:37.757473,ADANIENT,2470.0,1.0,0.04050222762251924
2025-11-12T09:54:37.767380,TATAMOTORS,409.0,0.05000000000001137,0.01222643354933644
2025-11-12T09:54:37.841985,INFY,1548.3,-0.6000000000001364,-0.038737168313005124
2025-11-12T09:54:37.871106,TECHM,1430.2,0.20000000000004547,0.013986013986017166
2025-11-12T09:54:37.931921,HCLTECH,1586.8,-0.10000000000013642,-0.006301594303367347
2025-11-12T09:54:37.951963,KOTAKBANK,2088.1,0.09999999999990905,0.004789272030646986
2025-11-12T09:54:38.034737,HEROMOTOCO,5470.5,0.0,0.0
2025-11-12T09:54:38.232207,BAJAJFINSV,2000.5,-0.5,-0.02498750624687656
2025-11-12T09:54:38.287413,M&M,3762.4,0.5,0.013291156064754511
2025-11-12T09:54:38.334090,ICICIBANK,1359.2,0.0,0.0
2025-11-12T09:54:38.344613,ADANIPORTS,1496.9,0.5,0.03341352579524191
2025-11-12T09:54:38.398196,TCS,3097.7,-0.1000000000003638,-0.0032280973594281037
2025-11-12T09:54:38.434707,ITC,407.0,0.0,0.0
2025-11-12T09:54:38.469847,WIPRO,244.51,0.0,0.0
2025-11-12T09:54:38.541379,HINDALCO,796.75,0.049999999999954525,0.006275888038151691
